# suzume user dictionary - cleaned entries
# Format: surface	pos	reading	cost
#
# Only entries that suzume cannot handle without dictionary:
# - Mixed character type names/titles
# - Fixed expressions with particles
# - Proper nouns that would be incorrectly split
#
# Generated by scripts/cleanup_dict.pl

# === adult_games_comics ===
Amazon Music	PROPN	あまぞんみゅーじっく	0.5
Kindle Unlimited	PROPN	きんどるあんりみてっど	0.5
Amazon Prime	PROPN	あまぞんぷらいむ	0.5
Yahoo!ショッピング	PROPN	やふーしょっぴんぐ	0.5
Amazon Fresh	PROPN	あまぞんふれっしゅ	0.5
Uber Eats	PROPN	うーばーいーつ	0.5
au PAY	PROPN	えーゆーぺい	0.5
Apple Pay	PROPN	あっぷるぺい	0.5
Google Pay	PROPN	ぐーぐるぺい	0.5
Booking.com	PROPN	ぶっきんぐどっとこむ	0.5
Hotels.com	PROPN	ほてるずどっとこむ	0.5
Google Flights	PROPN	ぐーぐるふらいつ	0.5
S.RIDE	PROPN	えすらいど	0.5
Yahoo!乗換案内	PROPN	やふーのりかえあんない	0.5
Apple Maps	PROPN	あっぷるまっぷす	0.5
Yahoo!カーナビ	PROPN	やふーかーなび	0.5
午後の紅茶	PROPN	ごごのこうちゃ	0.5
SK-II	PROPN	えすけーつー	0.5
マジョリカマジョルカ	PROPN	まじょりかまじょるか	0.5
TECH CAMP	PROPN	てっくきゃんぷ	0.5
Oura Ring	PROPN	おーらりんぐ	0.5
Nike Run Club	PROPN	ないきらんくらぶ	0.5
GPT-4	PROPN	じーぴーてぃーふぉー	0.5
GPT-4o	PROPN	じーぴーてぃーふぉーおー	0.5
GitHub Copilot	PROPN	ぎっとはぶこぱいろっと	0.5
Stable Diffusion	PROPN	すてーぶるでぃふゅーじょん	0.5
DALL-E	PROPN	だりー	0.5
LM Studio	PROPN	えるえむすたじお	0.5

# === resorts ===
赤倉温泉スキー場	PROPN	あかくらおんせんすきーじょう	0.5
車山高原SKYPARKスキー場	PROPN	くるまやまこうげんすかいぱーくすきーじょう	0.5
白樺高原スキー場	PROPN	しらかばこうげんすきーじょう	0.5
蔵王温泉スキー場	PROPN	ざおうおんせんすきーじょう	0.5
山形蔵王温泉スキー場	PROPN	やまがたざおうおんせんすきーじょう	0.5
夏油高原スキー場	PROPN	げとうこうげんすきーじょう	0.5
出雲大社稲佐の浜	PROPN	いずもたいしゃいなさのはま	0.5
黒松内町ブナの森自然体験村	PROPN	くろまつないちょうぶなのもりしぜんたいけんむら	0.5

# === restaurants ===
Shake Shack	PROPN	しぇいくしゃっく	0.5
A&W	PROPN	えーあんどだぶりゅー	0.5
ドミノピザ	PROPN	どみのぴざ	0.5
Hotto Motto	PROPN	ほっともっと	0.5
Denny's	PROPN	でにーず	0.5
Jonathan's	PROPN	じょなさん	0.5
COCO'S	PROPN	ここす	0.5
びっくりドンキー	PROPN	びっくりどんきー	0.5
ハンバーグレストランびっくりドンキー	PROPN	はんばーぐれすとらんびっくりどんきー	0.5
いきなり!ステーキ	PROPN	いきなりすてーき	0.5
いきなりステーキ	PROPN	いきなりすてーき	0.5
とんQ	PROPN	とんきゅう	0.5
はなまるうどん	PROPN	はなまるうどん	0.5
餃子の王将	PROPN	ぎょうざのおうしょう	0.5
C&C	PROPN	しーあんどしー	0.5
Tully's	PROPN	たりーず	0.5
Blue Bottle	PROPN	ぶるーぼとる	0.5
Gong cha	PROPN	ごんちゃ	0.5
THE ALLEY	PROPN	じあれい	0.5
午後の紅茶	PROPN	ごごのこうちゃ	0.5

# === roads ===
箱根ターンパイク	PROPN	はこねたーんぱいく	0.5

# === shopping ===
日本橋高島屋S.C.	PROPN	にほんばしたかしまやえすしー	0.5
玉川高島屋S.C.	PROPN	たまがわたかしまやえすしー	0.5
三井アウトレットパーク横浜ベイサイド	PROPN	みついあうとれっとぱーくよこはまべいさいど	0.5
りんくうプレミアム・アウトレット	PROPN	りんくうぷれみあむあうとれっと	0.5
ららぽーとTOKYO-BAY	PROPN	ららぽーととうきょうべい	0.5
H&M	PROPN	えいちあんどえむ	0.5
UNITED ARROWS	PROPN	ゆないてっどあろーず	0.5
studio CLIP	PROPN	すたじおくりっぷ	0.5

# === sports_teams ===
京都サンガF.C.	PROPN	きょうとさんがえふしー	0.5
浦安D-Rocks	PROPN	うらやすでぃーろっくす	0.5
D-Rocks	PROPN	でぃーろっくす	0.5
レアル・マドリード	PROPN	れあるまどりーど	0.5

# === stations ===

# === tech ===
Visual Basic	PROPN		0.5
VB.NET	PROPN		0.5
Objective-C	PROPN		0.5
React Native	PROPN		0.5
Vue.js	PROPN		0.5
Next.js	PROPN		0.5
Nuxt.js	PROPN		0.5
Tailwind CSS	PROPN		0.5
Styled Components	PROPN		0.5
Material UI	PROPN		0.5
Chakra UI	PROPN		0.5
Ant Design	PROPN		0.5
React Query	PROPN		0.5
TanStack Query	PROPN		0.5
Apollo Client	PROPN		0.5
TypeORM	PROPN		0.5
Node.js	PROPN		0.5
Express.js	PROPN		0.5
Ruby on Rails	PROPN		0.5
Spring Boot	PROPN		0.5
ASP.NET	PROPN		0.5
.NET Core	PROPN		0.5
Jetpack Compose	PROPN		0.5
半教師あり学習	NOUN	はんきょうしありがくしゅう	0.5
t-SNE	PROPN		0.5
Jupyter Notebook	PROPN		0.5
Google Colab	PROPN		0.5
Hugging Face	PROPN		0.5
GPT-4	PROPN		0.5
GPT-4o	PROPN		0.5
GPT-3.5	PROPN		0.5
Llama 2	PROPN		0.5
Llama 3	PROPN		0.5
Phi-2	PROPN		0.5
Phi-3	PROPN		0.5
Command R	PROPN		0.5
Stable Diffusion	PROPN		0.5
DALL-E	PROPN		0.5
DALL-E 3	PROPN		0.5
Segment Anything	PROPN		0.5
Vision Transformer	PROPN		0.5
LM Studio	PROPN		0.5
Weights & Biases	PROPN		0.5
Amazon Web Services	PROPN		0.5
Microsoft Azure	PROPN		0.5
Google Cloud	PROPN		0.5
Google Cloud Platform	PROPN		0.5
Alibaba Cloud	PROPN		0.5
Oracle Cloud	PROPN		0.5
IBM Cloud	PROPN		0.5
Cloudflare Workers	PROPN		0.5
Fly.io	PROPN		0.5
Route 53	PROPN		0.5
App Runner	PROPN		0.5
Azure Functions	PROPN		0.5
Azure DevOps	PROPN		0.5
Cosmos DB	PROPN		0.5
Blob Storage	PROPN		0.5
Cloud Functions	PROPN		0.5
Cloud Run	PROPN		0.5
Cloud Storage	PROPN		0.5
Vertex AI	PROPN		0.5
Compute Engine	PROPN		0.5
Cloud SQL	PROPN		0.5
Pub/Sub	PROPN		0.5
GitHub Actions	PROPN		0.5
GitLab CI	PROPN		0.5
Travis CI	PROPN		0.5
New Relic	PROPN		0.5
ELK Stack	PROPN		0.5
Oracle Database	PROPN		0.5
SQL Server	PROPN		0.5
Cloud Spanner	PROPN		0.5
GitHub Copilot	PROPN		0.5
Visual Studio Code	PROPN		0.5
VS Code	PROPN		0.5
Visual Studio	PROPN		0.5
IntelliJ IDEA	PROPN		0.5
Android Studio	PROPN		0.5
Sublime Text	PROPN		0.5
Apache Kafka	PROPN		0.5
Apache Pulsar	PROPN		0.5
Redis Streams	PROPN		0.5
Kafka Streams	PROPN		0.5
Apache Flink	PROPN		0.5
Apache Spark	PROPN		0.5
Apache Beam	PROPN		0.5
OpenID Connect	PROPN		0.5
Active Directory	PROPN		0.5
Raspberry Pi	PROPN		0.5
Z-Wave	PROPN		0.5
AWS IoT	PROPN		0.5
Azure IoT	PROPN		0.5
Google Cloud IoT	PROPN		0.5
GitHub Flow	PROPN		0.5
CI/CD	PROPN		0.5
Infrastructure as Code	PROPN		0.5
ロードバランシング	NOUN	ろーどばらんしんぐ	0.5
REST API	PROPN		0.5
Protocol Buffers	PROPN		0.5
Server-Sent Events	PROPN		0.5
クライアントサイド	NOUN	くらいあんとさいど	0.5
サーバーサイド	NOUN	さーばーさいど	0.5
サーバーサイドレンダリング	NOUN	さーばーさいどれんだりんぐ	0.5
クライアントサイドレンダリング	NOUN	くらいあんとさいどれんだりんぐ	0.5
Core Web Vitals	PROPN		0.5
Virtual DOM	PROPN		0.5
Shadow DOM	PROPN		0.5
Web Components	PROPN		0.5
サイドエフェクト	NOUN	さいどえふぇくと	0.5
Service Worker	PROPN		0.5
Web Worker	PROPN		0.5
単一責任の原則	NOUN	たんいつせきにんのげんそく	0.5
リスコフの置換原則	NOUN	りすこふのちかんげんそく	0.5
インターフェース分離の原則	NOUN	いんたーふぇーすぶんりのげんそく	0.5
依存性逆転の原則	NOUN	いぞんせいぎゃくてんのげんそく	0.5
Microsoft Teams	PROPN		0.5
Google Meet	PROPN		0.5
Adobe XD	PROPN		0.5
Red Hat	PROPN		0.5
Arch Linux	PROPN		0.5
Alpine Linux	PROPN		0.5
Amazon Linux	PROPN		0.5
Windows Server	PROPN		0.5
Hyper-V	PROPN		0.5
Windows Subsystem for Linux	PROPN		0.5
Apache Airflow	PROPN		0.5
Apache Iceberg	PROPN		0.5
Delta Lake	PROPN		0.5
Apache Hudi	PROPN		0.5
Apache Hive	PROPN		0.5
Apache Druid	PROPN		0.5
Apache Superset	PROPN		0.5
Power BI	PROPN		0.5
Great Expectations	PROPN		0.5
Monte Carlo	PROPN		0.5
Unreal Engine	PROPN		0.5
Pixi.js	PROPN		0.5
Three.js	PROPN		0.5
Babylon.js	PROPN		0.5
Source Engine	PROPN		0.5
Bullet Physics	PROPN		0.5
Epic Online Services	PROPN		0.5
ショアのアルゴリズム	NOUN	しょあのあるごりずむ	0.5
グローバーのアルゴリズム	NOUN	ぐろーばーのあるごりずむ	0.5
Amazon Braket	PROPN		0.5
Azure Quantum	PROPN		0.5
IBM Quantum	PROPN		0.5
Google Quantum AI	PROPN		0.5
D-Wave	PROPN		0.5
8th Wall	PROPN		0.5
A-Frame	PROPN		0.5
Rec Room	PROPN		0.5
Horizon Worlds	PROPN		0.5
Power Automate	PROPN		0.5
Tray.io	PROPN		0.5
Power Apps	PROPN		0.5
Apple Silicon	PROPN		0.5
Core i9	PROPN		0.5
Core i7	PROPN		0.5
Core i5	PROPN		0.5
Core Ultra	PROPN		0.5
RTX 4090	PROPN		0.5
RTX 4080	PROPN		0.5
RTX 4070	PROPN		0.5
RISC-V	PROPN		0.5
Samsung Foundry	PROPN		0.5
Intel Foundry	PROPN		0.5
USB-C	PROPN		0.5
Wi-Fi 7	PROPN		0.5
Wi-Fi 6E	PROPN		0.5
HTTP/2	PROPN		0.5
HTTP/3	PROPN		0.5

# === test ===

# === universities ===
お茶の水女子大学	PROPN	おちゃのみずじょしだいがく	0.5

# === venues ===
MAZDA Zoom-Zoomスタジアム広島	PROPN	まつだずーむずーむすたじあむひろしま	0.5
ノエビアスタジアム神戸	PROPN	のえびあすたじあむこうべ	0.5
Zepp Tokyo	PROPN	ぜっぷとうきょう	0.5
Zepp DiverCity	PROPN	ぜっぷだいばーしてぃ	0.5
Zepp Haneda	PROPN	ぜっぷはねだ	0.5
Zepp Osaka Bayside	PROPN	ぜっぷおおさかべいさいど	0.5
Zepp Nagoya	PROPN	ぜっぷなごや	0.5
Zepp Sapporo	PROPN	ぜっぷさっぽろ	0.5
Zepp Fukuoka	PROPN	ぜっぷふくおか	0.5
新木場STUDIO COAST	PROPN	しんきばすたじおこーすと	0.5
LINE CUBE SHIBUYA	PROPN	らいんきゅーぶしぶや	0.5
TOKYO DOME CITY HALL	PROPN	とうきょうどーむしてぃほーる	0.5
よしもと祇園花月	PROPN	よしもとぎおんかげつ	0.5

# === voice_actors ===
おのD	PROPN	おのでぃー	0.5
Y.AOI	PROPN	ゆうきあおい	0.5
Run Girls, Run!	PROPN	らんがーるずらん	0.5
Wake Up, Girls!	PROPN	うぇいくあっぷがーるず	0.5
i☆Ris	PROPN	あいりす	0.5
超A&G	PROPN	ちょうえーあんどじー	0.5

# === vtuber ===
イク・エヴァランド	PROPN	いくえばらんど	0.5
バーチャルのじゃロリ狐娘YouTuberおじさん	PROPN	ばーちゃるのじゃろりきつねむすめゆーちゅーばーおじさん	0.5

# === vtubers ===
かなで	PROPN	かなで	0.5
Mori Calliope	PROPN	もりかりおぺ	0.5
Takanashi Kiara	PROPN	たかなしきあら	0.5
Ninomae Ina'nis	PROPN	にのまえいなにす	0.5
Gawr Gura	PROPN	がうるぐら	0.5
Watson Amelia	PROPN	わとそんあめりあ	0.5
Ceres Fauna	PROPN	せれすふぁうな	0.5
Ouro Kronii	PROPN	おーろくろにー	0.5
Nanashi Mumei	PROPN	ななしむめい	0.5
Hakos Baelz	PROPN	はこすべーるず	0.5
Shiori Novella	PROPN	しおりのべら	0.5
Koseki Bijou	PROPN	こせきびじゅー	0.5
Nerissa Ravencroft	PROPN	ねりっされいぶんくろふと	0.5
Fuwawa Abyssgard	PROPN	ふわわあびすがーど	0.5
Mococo Abyssgard	PROPN	もここあびすがーど	0.5
Elizabeth Rose Bloodflame	PROPN	えりざべすろーずぶらっどふれいむ	0.5
Gigi Murin	PROPN	じじむりん	0.5
Cecilia Immergreen	PROPN	せしりあいまーぐりーん	0.5
Raora Panthera	PROPN	らおーらぱんてーら	0.5
Ayunda Risu	PROPN	あゆんだりす	0.5
Moona Hoshinova	PROPN	むーなほしのばー	0.5
Airani Iofifteen	PROPN	あいらにいおふぃふてぃーん	0.5
Kureiji Ollie	PROPN	くれいじーおりー	0.5
Anya Melfissa	PROPN	あーにゃめるふぃっさ	0.5
Pavolia Reine	PROPN	ぱぼりあれいね	0.5
Vestia Zeta	PROPN	べすてぃあぜーた	0.5
Kaela Kovalskia	PROPN	かえらこばるすきあ	0.5
Kobo Kanaeru	PROPN	こぼかなえる	0.5
Elira Pendora	PROPN	えりらぺんどら	0.5
Pomu Rainpuff	PROPN	ぽむれいんぱふ	0.5
Finana Ryugu	PROPN	ふぃななりゅうぐう	0.5
Selen Tatsuki	PROPN	せれんたつき	0.5
Rosemi Lovelock	PROPN	ろぜみらぶろっく	0.5
Petra Gurin	PROPN	ぺとらぐりん	0.5
Enna Alouette	PROPN	えんなあるえっと	0.5
Millie Parfait	PROPN	みりーぱるふぇ	0.5
Reimu Endou	PROPN	れいむえんどう	0.5
Nina Kosaka	PROPN	になこさか	0.5
Luca Kaneshiro	PROPN	るかかねしろ	0.5
Shu Yamino	PROPN	しゅーやみの	0.5
Ike Eveland	PROPN	あいくえべらんど	0.5
Mysta Rias	PROPN	みすたりあす	0.5
Vox Akuma	PROPN	ぼっくすあくま	0.5
Kizuna AI	PROPN	きずなあい	0.5
バーチャルのじゃロリ狐娘YouTuberおじさん	PROPN	ばーちゃるのじゃろりきつねむすめゆーちゅーばーおじさん	0.5
にじEN	PROPN	にじいーえぬ	0.5
Re:AcT	PROPN	りあくと	0.5

# === youtubers ===
Fischer's	PROPN	ふぃっしゃーず	0.5
シルクロード	PROPN	しるくろーど	0.5
ヴァンゆん	PROPN	ゔぁんゆん	0.5
EIKO!GO!!	PROPN	えいこごー	0.5
GENKI LABO	PROPN	げんきらぼ	0.5
ふくらP	PROPN	ふくらぴー	0.5
THE FIRST TAKE	PROPN	ざふぁーすとていく	0.5
ずっと真夜中でいいのに。	PROPN	ずっとまよなかでいいのに	0.5
ACAね	PROPN	あかね	0.5
Rachel & Jun	PROPN	れいちぇるあんどじゅん	0.5
はとむぎ	PROPN	はとむぎ	0.5
hatomugi ASMR	PROPN	はとむぎえーえすえむあーる	0.5

# === internet_slang (moved from core) ===
クソワロタ	OTHER		1.0
ワロタwww	OTHER		1.0
わかりみが深い	OTHER		1.0
推しが尊い	OTHER		1.0
萌えた	OTHER		1.0
作画やばい	OTHER		1.0
古参ぶる	OTHER		1.0
配信ありがとう	OTHER		1.0
推しが	OTHER		1.0
かわええ	OTHER		1.0
きゃわわ	OTHER		1.0

# === emoticons (moved from core) ===
キタ━━━━(゜∀゜)━━━━!!	OTHER		1.0
ｷﾀ━(ﾟ∀ﾟ)━!	OTHER		1.0
(ﾉ´∀｀*)ﾉ	OTHER		1.0
(T_T)	OTHER		1.0
(TДT)	OTHER		1.0
(ﾟдﾟ)!	OTHER		1.0
(・_・?)	OTHER		1.0
(*・ω・)ﾉ	OTHER		1.0
(｀・ω・´)ﾉ	OTHER		1.0
(ﾉ´∀｀)ﾉ	OTHER		1.0
U・ω・U	OTHER		1.0
ｷﾀ━━━━━━(ﾟ∀ﾟ)━━━━━━!!!!	OTHER		1.0

# === internet_nouns (moved from core) ===
なんJ	NOUN		0.5
ガチヲタ	NOUN	がちをた	0.5
ガチ認知	NOUN	がちにんち	0.5
公式が病気	NOUN	こうしきがびょうき	0.5
公式が最大手	NOUN	こうしきがさいおおて	0.5
ヤバ現場	NOUN	やばげんば	0.5

# === brand_names (moved from core) ===
Apple Pencil	NOUN		0.5
CLIP STUDIO	NOUN		0.5
つみたてNISA	NOUN	つみたてにーさ	0.5

